label,pred,score
1,0.99881834,1
1,0.99404484,1
1,0.9976792,1
1,0.9985454,1
1,0.98005533,1
1,0.9992556,1
1,0.99976283,1
1,0.9920739,1
1,0.9967128000000001,1
1,0.9996954,1
1,0.99873763,1
1,0.9973806999999999,1
1,0.99995744,1
1,0.9911975000000001,1
1,0.98450017,1
1,0.9998986999999999,1
1,0.91413796,1
1,0.99838316,1
1,0.9786919,1
1,0.993317,1
1,0.99969006,1
1,0.99674314,1
1,0.9985196,1
1,0.99413294,1
1,0.9992607,1
1,0.99610597,1
1,0.9969024,1
1,0.9977708000000001,1
1,0.99731606,1
1,0.9999814,1
1,0.99785787,1
1,0.9966486999999999,1
1,0.9988023000000001,1
1,0.9994777,1
1,0.9891539,1
1,0.99775934,1
1,0.9964185,1
1,0.99808466,1
1,0.9984523000000001,1
1,0.99395025,1
1,0.98862106,1
1,0.99397695,1
1,0.99938226,1
1,0.98635846,1
1,0.98571014,1
1,0.996612,1
1,0.9950494000000001,1
1,0.9939261999999999,1
1,0.9937056999999999,1
1,0.9999734,1
1,0.9999263,1
1,0.9985928,1
1,0.9999927,1
1,0.9006245999999999,1
1,0.990159,1
1,0.9999049999999999,1
1,0.99994874,1
1,0.9998729,1
1,0.9986903,1
1,0.9532208000000001,1
1,0.99773514,1
1,0.9333511,1
1,0.978456,1
1,0.9998541,1
1,0.89605844,1
1,0.89120674,1
1,0.99429154,1
1,0.99445987,1
1,0.9936212999999999,1
1,0.9314228000000001,1
1,0.9981243000000001,1
1,0.9962603000000001,1
1,0.9979693000000001,1
1,0.997735,1
1,0.99747986,1
1,0.9977368000000001,1
1,0.9976252,1
1,0.99721473,1
1,0.9969476,1
1,0.9885378,1
1,0.99792,1
1,0.9999908000000002,1
1,0.9180414000000001,1
1,0.994934,1
1,0.9984503,1
1,0.9984496999999999,1
1,0.99998033,1
1,0.9996591999999999,1
1,0.9988869,1
1,0.999553,1
1,0.9988655000000001,1
1,0.99963665,1
1,0.99956256,1
1,0.9999800999999999,1
1,0.9997898999999999,1
1,0.9981008,1
1,0.9998864,1
1,0.99988484,1
1,0.9983460999999999,1
1,0.9999304,1
1,0.9038456,1
1,0.9993839,1
1,0.9821196,1
1,0.99991727,1
1,0.9613709999999999,1
1,0.97713375,1
1,0.95625734,1
1,0.9546826999999999,1
1,0.9392013000000001,1
1,0.9000296999999998,1
1,0.9915802,1
1,0.9798319,1
1,0.9545905000000001,1
1,0.9991186,1
1,0.9990532,1
1,0.99891186,1
1,0.9988309999999999,1
1,0.9987148000000001,1
1,0.9988372,1
1,0.99899334,1
1,0.9988348,1
1,0.998808,1
1,0.9987550999999999,1
1,0.9987728000000001,1
1,0.9988236999999999,1
1,0.9989640999999999,1
1,0.9988287,1
1,0.9988501000000001,1
1,0.99905175,1
1,0.9886218000000001,1
1,0.98855406,1
1,0.99317557,1
1,0.98833686,1
1,0.9899448000000001,1
1,0.9886065,1
1,0.9918459999999999,1
1,0.9878395000000001,1
1,0.99351805,1
1,0.9929804,1
1,0.9927901,1
1,0.98654664,1
1,0.99052984,1
1,0.99838185,1
1,0.9996567,1
1,0.9779760000000001,1
1,0.9999734,1
1,0.99991596,1
1,0.9999639000000001,1
1,0.9999113000000002,1
1,0.9895626000000001,1
1,0.9977824000000001,1
1,0.9990404,1
1,0.9999572,1
1,0.99994683,1
1,0.99991834,1
1,0.9986094000000001,1
1,0.9987398999999999,1
1,0.9986162000000001,1
1,0.9990357,1
1,0.9988601,1
1,0.99849415,1
1,0.9988973,1
1,0.9987583000000001,1
1,0.9986796999999998,1
1,0.99928856,1
1,0.99876213,1
1,0.9987735000000001,1
1,0.99906784,1
1,0.9987833,1
1,0.9988071,1
1,0.99881953,1
1,0.9989722,1
1,0.9992385,1
1,0.9990108,1
1,0.9988471,1
1,0.99877244,1
1,0.998591,1
1,0.99876165,1
1,0.99888843,1
1,0.9988531999999999,1
1,0.9504220999999999,1
1,0.99953103,1
1,0.9989749,1
1,0.9991992000000001,1
1,0.99868685,1
1,0.9999833,1
1,0.9999832000000001,1
1,0.99870527,1
1,0.9536276,1
1,0.9892513000000001,1
1,0.89409876,1
1,0.99978584,1
1,0.99956006,1
1,0.999708,1
1,0.99981385,1
1,0.9997166999999999,1
1,0.99937695,1
1,0.9999671999999998,1
1,0.9909984000000001,1
1,0.989556,1
1,0.9864254000000001,1
1,0.98335016,1
1,0.9827056999999999,1
1,0.9934675,1
1,0.9987054,1
1,0.97210026,1
1,0.9996406999999999,1
1,0.99231213,1
1,0.98826396,1
1,0.9982869000000001,1
1,0.9999806999999998,1
1,0.98945516,1
1,0.7913770999999999,1
1,0.9983589,1
1,0.95669645,1
1,0.9991978000000001,1
1,0.9986980999999999,1
1,0.9986980999999999,1
1,0.9986980999999999,1
1,0.9986980999999999,1
1,0.9986980999999999,1
1,0.99867684,1
1,0.9986980999999999,1
1,0.99867684,1
1,0.99867684,1
1,0.99867684,1
1,0.99867684,1
1,0.99867684,1
1,0.99867684,1
1,0.99867684,1
1,0.99867684,1
1,0.9987601,1
1,0.99868923,1
1,0.9987601,1
1,0.9987446,1
1,0.9987601,1
1,0.9987601,1
1,0.9986700999999999,1
1,0.99872917,1
1,0.9986370000000001,1
1,0.9986370000000001,1
1,0.9986370000000001,1
1,0.9986370000000001,1
1,0.9986370000000001,1
1,0.9985776,1
1,0.9980848,1
1,0.9993643,1
1,0.98991793,1
1,0.99731195,1
1,0.99847335,1
1,0.99793077,1
1,0.999052,1
1,0.99759513,1
1,0.9975966999999999,1
1,0.9973902,1
1,0.99740523,1
1,0.9975980999999999,1
1,0.997343,1
1,0.9978416999999999,1
1,0.98615855,1
1,0.9992816999999999,1
1,0.998973,1
1,0.9981402,1
1,0.9996075000000001,1
1,0.99925274,1
1,0.99496305,1
1,0.9920366,1
1,0.998727,1
1,0.99906546,1
1,0.9968322000000001,1
1,0.99791867,1
1,0.997928,1
1,0.9981419,1
1,0.99380106,1
1,0.99776244,1
1,0.9984816999999999,1
1,0.9788619000000001,1
1,0.99786454,1
1,0.9977216,1
1,0.9974643,1
1,0.9986349,1
1,0.9996209,1
1,0.99864715,1
1,0.9996568000000001,1
1,0.99980325,1
1,0.99897635,1
1,0.99692565,1
1,0.99761677,1
1,0.9970264999999999,1
1,0.9982931999999999,1
1,0.9977785,1
1,0.9992255999999999,1
1,0.9982249,1
1,0.9982351999999999,1
1,0.9965796,1
1,0.99946636,1
1,0.99868625,1
1,0.99792516,1
1,0.9987343000000001,1
1,0.9984378,1
1,0.9978382,1
1,0.99743575,1
1,0.99962187,1
1,0.997806,1
1,0.9982003,1
1,0.9942799999999999,1
1,0.9989496999999999,1
1,0.9991283999999999,1
1,0.99856335,1
1,0.9997385,1
1,0.9997093,1
1,0.9991315000000001,1
1,0.9977246999999999,1
1,0.9871405999999999,1
1,0.9982344999999999,1
1,0.9985940000000001,1
1,0.9991473,1
1,0.9986822,1
1,0.9053065,1
1,0.99761343,1
1,0.98501575,1
1,0.9979678,1
1,0.99996376,1
1,0.9999248,1
1,0.9999299999999999,1
1,0.9999604,1
1,0.9998701999999999,1
1,0.99995863,1
1,0.9999633,1
1,0.99986994,1
1,0.99994016,1
1,0.99992585,1
1,0.9999635,1
1,0.9999608,1
1,0.9999546999999999,1
1,0.9999620000000001,1
1,0.9999566999999999,1
1,0.99995446,1
1,0.9998969000000001,1
1,0.9998988999999999,1
1,0.9999534999999999,1
1,0.9998839,1
1,0.9999037000000001,1
1,0.9999609,1
1,0.9999566999999999,1
1,0.9999629000000001,1
1,0.99990404,1
1,0.99987876,1
1,0.9999596,1
1,0.99779165,1
1,0.99822646,1
1,0.99776757,1
1,0.99752563,1
1,0.9977568000000001,1
1,0.99827945,1
1,0.99856573,1
1,0.9994158999999999,1
1,0.9957681999999999,1
1,0.99801326,1
1,0.9995376,1
1,0.9995117,1
1,0.9994771000000001,1
1,0.9995153,1
1,0.9995238999999999,1
1,0.99961996,1
1,0.99951506,1
1,0.9983126,1
1,0.93363667,1
1,0.97447306,1
1,0.99864584,1
1,0.9978016,1
1,0.9982645,1
1,0.996653,1
1,0.9973320999999999,1
1,0.99965596,1
1,0.9960011999999999,1
1,0.9994381999999999,1
1,0.9974879999999999,1
1,0.9994295,1
1,0.9975405999999999,1
1,0.99267673,1
1,0.9914574,1
1,0.9970061,1
1,0.9959995999999999,1
1,0.99645555,1
1,0.9971232,1
1,0.9966275,1
1,0.9961766,1
1,0.9973846,1
1,0.98078525,1
1,0.9923003,1
1,0.88419193,1
1,0.99993193,1
1,0.9978428,1
1,0.99784005,1
1,0.99784136,1
1,0.99795425,1
1,0.9993267,1
1,0.9993962,1
1,0.9953185,1
1,0.93430275,1
1,0.99956113,1
1,0.9171393,1
1,0.9969271000000001,1
1,0.9987208000000001,1
1,0.9950022,1
1,0.9946591,1
1,0.9962515,1
1,0.99435353,1
1,0.9992610999999999,1
1,0.9931283000000001,1
1,0.9986644,1
1,0.9998616,1
1,0.99989104,1
1,0.9998925,1
1,0.99993885,1
1,0.9062269000000001,1
1,0.98599696,1
1,0.9997609000000001,1
1,0.8091194,1
1,0.99447083,1
1,0.99434584,1
1,0.9905778000000001,1
1,0.99431264,1
1,0.99117076,1
1,0.9956535,1
1,0.9979634000000001,1
1,0.99829525,1
1,0.9965431999999999,1
1,0.99550736,1
1,0.99823344,1
1,0.9987249,1
1,0.9916688,1
1,0.9998584,1
1,0.99925905,1
1,0.99850816,1
1,0.9989693000000001,1
1,0.99897563,1
1,0.99917334,1
1,0.9987915,1
1,0.9998524,1
1,0.9956644,1
1,0.9956905,1
1,0.99471223,1
1,0.9939653,1
1,0.9999684000000001,1
1,0.99980825,1
1,0.99846953,1
1,0.99936885,1
1,0.99938357,1
1,0.9982854999999999,1
1,0.9998084,1
1,0.9998573000000001,1
1,0.9995178,1
1,0.99936897,1
1,0.9984706,1
1,0.99820614,1
1,0.99937326,1
1,0.9984665999999999,1
1,0.9980610999999999,1
1,0.9976417999999999,1
1,0.9976421999999998,1
1,0.9995639999999999,1
1,0.9925436,1
1,0.99209833,1
1,0.99317557,1
1,0.9787119000000001,1
1,0.99854916,1
1,0.94061905,1
1,0.9872892,1
1,0.9872629999999999,1
1,0.8894450999999999,1
1,0.99984896,1
1,0.99908197,1
1,0.9999629000000001,1
1,0.9438708,1
1,0.8769815000000001,1
1,0.9989819,1
1,0.9982279000000001,1
1,0.99782073,1
1,0.99996674,1
1,0.9990281999999999,1
1,0.99905854,1
1,0.99784327,1
1,0.99785846,1
1,0.9987531,1
1,0.97735137,1
1,0.9727571,1
1,0.9769495,1
1,0.96974117,1
1,0.99603647,1
1,0.999597,1
1,0.99851865,1
1,0.9987305000000001,1
1,0.9999049999999999,1
1,0.9998938,1
1,0.9925377000000001,1
1,0.9985726999999999,1
1,0.99991727,1
1,0.9999186,1
1,0.99990916,1
1,0.99930227,1
1,0.99880874,1
1,0.96581674,1
1,0.9979120000000001,1
1,0.9996124,1
1,0.9990785,1
1,0.9790677,1
1,0.9950187,1
1,0.9919952,1
1,0.9963403000000001,1
1,0.9892134,1
1,0.99847585,1
1,0.99892527,1
1,0.9991798000000001,1
1,0.9997234,1
1,0.9976621999999999,1
1,0.9977126000000001,1
1,0.99070436,1
1,0.95645577,1
1,0.96919394,1
