label,pred,prob
1,1.0,0.6430174708366394
1,1.0,0.6156792640686035
1,1.0,0.6312161087989807
1,1.0,0.6147903800010681
1,1.0,0.6284816265106201
1,1.0,0.6375288367271423
1,1.0,0.6250502467155457
1,1.0,0.6227020025253296
1,1.0,0.6438157558441162
1,1.0,0.6131601929664612
1,1.0,0.6292402148246765
1,1.0,0.6270498037338257
1,1.0,0.8027505874633789
1,1.0,0.6191589832305908
1,1.0,0.8973873257637024
1,1.0,0.6256723403930664
1,1.0,0.6056656837463379
1,1.0,0.6364346742630005
1,1.0,0.6285017728805542
1,1.0,0.6262048482894897
1,1.0,0.8899816870689392
1,1.0,0.6488189101219177
1,1.0,0.6283332109451294
1,1.0,0.6385935544967651
1,1.0,0.6345574259757996
1,1.0,0.6215887069702148
1,1.0,0.6354087591171265
1,1.0,0.6536699533462524
1,1.0,0.6541286706924438
1,1.0,0.6070674061775208
1,1.0,0.6075215935707092
1,1.0,0.6245936751365662
1,1.0,0.620863676071167
1,1.0,0.6257919073104858
1,1.0,0.6181408762931824
1,1.0,0.617926299571991
1,1.0,0.6219261288642883
1,1.0,0.6231356859207153
1,1.0,0.6227207779884338
1,1.0,0.6266637444496155
1,1.0,0.6201902627944946
1,1.0,0.5997081398963928
1,1.0,0.6247553825378418
1,1.0,0.6257048845291138
1,1.0,0.6236615180969238
1,1.0,0.6339702606201172
1,1.0,0.6496796011924744
1,1.0,0.6514444351196289
1,1.0,0.6193044185638428
1,1.0,0.6224283576011658
1,1.0,0.6270866394042969
1,1.0,0.6570757031440735
1,1.0,0.6211961507797241
1,1.0,0.6141279339790344
1,1.0,0.6263280510902405
1,1.0,0.6185005903244019
1,1.0,0.6300450563430786
1,1.0,0.6271264553070068
1,1.0,0.6185868382453918
1,1.0,0.6370626091957092
1,1.0,0.6232715845108032
1,1.0,0.6306234002113342
1,1.0,0.8804256916046143
1,1.0,0.6511348485946655
1,1.0,0.6436359882354736
1,1.0,0.6215378642082214
1,1.0,0.625939130783081
1,1.0,0.6273744106292725
1,1.0,0.6263668537139893
1,1.0,0.6578856706619263
1,1.0,0.8729463815689087
1,1.0,0.8961169123649597
1,1.0,0.6243568062782288
1,1.0,0.6284933686256409
1,1.0,0.6251153349876404
1,1.0,0.6287803053855896
1,1.0,0.6344926953315735
1,1.0,0.6333144903182983
1,1.0,0.6242136359214783
1,1.0,0.6467905044555664
1,1.0,0.6568595767021179
1,1.0,0.6515898108482361
1,1.0,0.6516848802566528
1,1.0,0.6583375930786133
1,1.0,0.657051682472229
1,1.0,0.6558516621589661
1,1.0,0.6584020256996155
1,1.0,0.6573099493980408
1,1.0,0.6540374159812927
1,1.0,0.6280589699745178
1,1.0,0.6225883364677429
1,1.0,0.6274938583374023
1,1.0,0.632447361946106
1,1.0,0.6242926120758057
1,1.0,0.618524432182312
1,1.0,0.6483876705169678
1,1.0,0.6219928860664368
1,1.0,0.6298907399177551
1,1.0,0.6245039701461792
1,1.0,0.6254294514656067
1,1.0,0.6260881423950195
1,1.0,0.6265210509300232
1,1.0,0.6292704939842224
1,1.0,0.6265111565589905
1,1.0,0.6268941760063171
1,1.0,0.6287046074867249
1,1.0,0.6566957831382751
1,1.0,0.6244192719459534
1,1.0,0.6177473664283752
1,1.0,0.6244460940361023
1,1.0,0.6152918338775635
1,1.0,0.6096788048744202
1,1.0,0.6183901429176331
1,1.0,0.6230644583702087
1,1.0,0.6267767548561096
1,1.0,0.6260503530502319
1,1.0,0.6258087158203125
1,1.0,0.6269823312759399
1,1.0,0.6138957738876343
1,1.0,0.6229224801063538
1,1.0,0.6367178559303284
1,1.0,0.6454749703407288
1,1.0,0.6383113861083984
1,1.0,0.6207354664802551
1,1.0,0.6357177495956421
1,1.0,0.53885418176651
1,1.0,0.6181290745735168
1,1.0,0.6429187655448914
1,1.0,0.6356375813484192
1,1.0,0.6333250999450684
1,1.0,0.626554548740387
1,1.0,0.6137416958808899
1,1.0,0.6124032139778137
1,1.0,0.6196082830429077
1,1.0,0.6207469701766968
1,1.0,0.6232279539108276
1,1.0,0.6291545629501343
1,1.0,0.6290767788887024
1,1.0,0.6255332231521606
1,1.0,0.6250768899917603
1,1.0,0.6497658491134644
1,1.0,0.632204532623291
1,1.0,0.6576836705207825
1,1.0,0.6304647922515869
1,1.0,0.6235691905021667
1,1.0,0.6251302361488342
1,1.0,0.6259138584136963
1,1.0,0.6260942220687866
1,1.0,0.6260313987731934
1,1.0,0.6328662633895874
1,1.0,0.6282576322555542
1,1.0,0.6419020891189575
1,1.0,0.6438013315200806
1,1.0,0.6248478293418884
1,1.0,0.6212394833564758
1,1.0,0.6247255802154541
1,1.0,0.627031683921814
1,1.0,0.6256261467933655
1,1.0,0.6305489540100098
1,1.0,0.626095175743103
1,1.0,0.6375381350517273
1,1.0,0.6232076287269592
1,1.0,0.6184908151626587
1,1.0,0.6187329888343811
1,1.0,0.6276331543922424
1,1.0,0.573651134967804
1,1.0,0.6325780153274536
1,1.0,0.6259174346923828
1,1.0,0.6374822854995728
1,1.0,0.6254370212554932
1,1.0,0.6544427871704102
1,1.0,0.5075178742408752
1,1.0,0.6186069846153259
1,1.0,0.6130674481391907
1,1.0,0.6271744966506958
1,1.0,0.6284083724021912
1,1.0,0.6269159317016602
1,1.0,0.6259920001029968
1,1.0,0.6256290078163147
1,1.0,0.8700807690620422
1,1.0,0.6230176091194153
1,1.0,0.6313945651054382
1,1.0,0.628865659236908
1,1.0,0.625432550907135
1,1.0,0.6491268873214722
1,1.0,0.620991587638855
1,1.0,0.612148642539978
1,1.0,0.6278420090675354
1,1.0,0.6191468834877014
1,1.0,0.8953565359115601
1,1.0,0.609300434589386
1,1.0,0.627953290939331
1,1.0,0.630725085735321
1,1.0,0.6571425795555115
1,1.0,0.6246135830879211
1,1.0,0.6571205854415894
1,1.0,0.6349719166755676
1,1.0,0.6223821043968201
1,1.0,0.6571846008300781
1,1.0,0.6570965051651001
1,1.0,0.6571284532546997
1,1.0,0.6407307982444763
1,1.0,0.6359503865242004
1,1.0,0.6545289754867554
1,1.0,0.6400934457778931
1,1.0,0.6359351277351379
1,1.0,0.635911762714386
1,1.0,0.6199934482574463
1,1.0,0.7899196743965149
1,1.0,0.5164644122123718
1,1.0,0.5404526591300964
1,1.0,0.6591008305549622
1,1.0,0.6295482516288757
1,1.0,0.8947793245315552
1,1.0,0.5469735860824585
1,1.0,0.5950507521629333
1,1.0,0.6131691932678223
1,1.0,0.628374457359314
1,1.0,0.6138169765472412
1,1.0,0.5301399827003479
1,1.0,0.6207600235939026
1,1.0,0.6182562708854675
1,1.0,0.6221978664398193
1,1.0,0.6360177993774414
1,1.0,0.6531468629837036
1,1.0,0.646307647228241
1,1.0,0.6253707408905029
1,1.0,0.6280490159988403
1,1.0,0.6287399530410767
1,1.0,0.602983832359314
1,1.0,0.6394264698028564
1,1.0,0.6219308376312256
1,1.0,0.6183006167411804
1,1.0,0.6250454783439636
1,1.0,0.6272436380386353
1,1.0,0.6204274892807007
1,1.0,0.6288850903511047
1,1.0,0.6235792636871338
1,1.0,0.6251204013824463
1,1.0,0.62497478723526
1,1.0,0.6268454194068909
1,1.0,0.6327115893363953
1,1.0,0.625394880771637
1,1.0,0.6313058733940125
1,1.0,0.6312985420227051
1,1.0,0.6322464346885681
1,1.0,0.626048743724823
1,1.0,0.6262672543525696
1,1.0,0.6536059975624084
1,1.0,0.6376317739486694
1,1.0,0.6512975096702576
1,1.0,0.6576456427574158
1,1.0,0.6510729789733887
1,1.0,0.6526451110839844
1,1.0,0.6599348187446594
1,1.0,0.6501709222793579
1,1.0,0.6540969014167786
1,1.0,0.6238346099853516
1,1.0,0.6243897080421448
1,1.0,0.6190932393074036
1,1.0,0.6258914470672607
1,1.0,0.6249353885650635
1,1.0,0.625777006149292
1,1.0,0.6258506178855896
1,1.0,0.6269106864929199
1,1.0,0.6253389716148376
1,1.0,0.8128374218940735
1,1.0,0.7909409999847412
1,1.0,0.8891559839248657
1,1.0,0.6329037547111511
1,1.0,0.6264480352401733
1,1.0,0.6213382482528687
1,1.0,0.6188765168190002
1,1.0,0.6163963675498962
1,1.0,0.6205474138259888
1,1.0,0.6212359666824341
1,1.0,0.6176073551177979
1,1.0,0.6239147186279297
1,1.0,0.6256694197654724
1,1.0,0.6243665218353271
1,1.0,0.6237413883209229
1,1.0,0.6221024990081787
1,1.0,0.6328438520431519
1,1.0,0.6239750385284424
1,1.0,0.6284931898117065
1,1.0,0.6176221370697021
1,1.0,0.6213635206222534
1,1.0,0.6240094900131226
1,1.0,0.6258814334869385
1,1.0,0.6340724229812622
1,1.0,0.627194344997406
1,1.0,0.6215372681617737
1,1.0,0.6376597881317139
1,1.0,0.6232241988182068
1,1.0,0.6235538721084595
1,1.0,0.6285704970359802
1,1.0,0.5670871138572693
1,1.0,0.5669819712638855
1,1.0,0.6225534677505493
1,1.0,0.6275862455368042
1,1.0,0.6344993710517883
1,1.0,0.6332181692123413
1,1.0,0.6307700276374817
1,1.0,0.6194403767585754
1,1.0,0.6286798119544983
1,1.0,0.6166396737098694
1,1.0,0.6139445304870605
1,1.0,0.6317986845970154
1,1.0,0.6272766590118408
1,1.0,0.6149073839187622
1,1.0,0.6212549209594727
1,1.0,0.6250820755958557
1,1.0,0.6233292818069458
1,1.0,0.6154802441596985
1,1.0,0.629748523235321
1,1.0,0.6267038583755493
1,1.0,0.6541772484779358
1,1.0,0.6288242936134338
1,1.0,0.6180393099784851
1,1.0,0.6222349405288696
1,1.0,0.619040846824646
1,1.0,0.6046044826507568
1,1.0,0.6195494532585144
1,1.0,0.6155498623847961
1,1.0,0.6239740252494812
1,1.0,0.6244304180145264
1,1.0,0.6395531892776489
1,1.0,0.6276096701622009
1,1.0,0.618118166923523
1,1.0,0.6188597679138184
1,1.0,0.6342337727546692
1,1.0,0.6315419673919678
1,1.0,0.6496900916099548
1,1.0,0.6574453115463257
1,1.0,0.6395363211631775
1,1.0,0.6485647559165955
1,1.0,0.6388102173805237
1,1.0,0.6396285891532898
1,1.0,0.6569494605064392
1,1.0,0.6283701062202454
1,1.0,0.6232987642288208
1,1.0,0.6488213539123535
1,1.0,0.6524319052696228
1,1.0,0.6544739007949829
1,1.0,0.656420111656189
1,1.0,0.633581280708313
1,1.0,0.6065698862075806
1,1.0,0.6241583228111267
1,1.0,0.6215304136276245
1,1.0,0.6256786584854126
1,1.0,0.5762003660202026
1,1.0,0.6233768463134766
1,1.0,0.6531185507774353
1,1.0,0.5647760033607483
1,1.0,0.6462315917015076
1,1.0,0.893211841583252
1,1.0,0.6231739521026611
1,1.0,0.5374663472175598
1,1.0,0.6241942048072815
1,1.0,0.6330650448799133
1,1.0,0.6616268754005432
1,1.0,0.6150354146957397
1,1.0,0.6379019021987915
1,1.0,0.6570814251899719
1,1.0,0.6266586184501648
1,1.0,0.6313306093215942
1,1.0,0.62019282579422
1,1.0,0.6400923728942871
1,1.0,0.648057758808136
1,1.0,0.5505268573760986
1,1.0,0.8025408387184143
1,1.0,0.6292881965637207
1,1.0,0.614506721496582
1,1.0,0.6571962237358093
1,1.0,0.6353117823600769
1,1.0,0.532612144947052
1,1.0,0.6292612552642822
1,1.0,0.6301571726799011
1,1.0,0.7967196106910706
1,1.0,0.5720000863075256
1,1.0,0.6448072195053101
1,1.0,0.6247266530990601
1,1.0,0.6427258849143982
1,1.0,0.624080240726471
1,1.0,0.6447581648826599
1,1.0,0.6265461444854736
1,1.0,0.6310414671897888
1,1.0,0.5431501269340515
1,1.0,0.6317080855369568
1,1.0,0.626039981842041
1,1.0,0.8917920589447021
1,1.0,0.6274687647819519
1,1.0,0.6604979634284973
1,1.0,0.8594022393226624
1,1.0,0.9036949276924133
1,1.0,0.6282944679260254
1,1.0,0.635383129119873
1,1.0,0.608340859413147
1,1.0,0.6265401244163513
1,1.0,0.6443399786949158
1,1.0,0.6353716254234314
1,1.0,0.6087783575057983
1,1.0,0.6383976340293884
1,1.0,0.610456109046936
1,1.0,0.6283428072929382
1,1.0,0.6279427409172058
1,1.0,0.6207476258277893
1,1.0,0.5933687090873718
1,1.0,0.6244532465934753
1,1.0,0.5986781716346741
1,1.0,0.657348096370697
1,1.0,0.6530382037162781
1,1.0,0.6610616445541382
1,1.0,0.6563422679901123
1,1.0,0.6540999412536621
1,1.0,0.6239601969718933
1,1.0,0.6273757815361023
1,1.0,0.6321590542793274
1,1.0,0.6260109543800354
1,1.0,0.6092201471328735
1,1.0,0.6213876008987427
1,1.0,0.6262063980102539
1,1.0,0.6498075723648071
1,1.0,0.6273099780082703
1,1.0,0.6281551122665405
1,1.0,0.6080858111381531
1,1.0,0.6078657507896423
1,1.0,0.6431381106376648
1,1.0,0.6226568222045898
1,1.0,0.6202559471130371
1,1.0,0.6367061138153076
1,1.0,0.5406354665756226
1,1.0,0.638144850730896
1,1.0,0.6260175704956055
1,1.0,0.6206905245780945
1,1.0,0.6255749464035034
1,1.0,0.6202466487884521
1,1.0,0.8134211897850037
1,1.0,0.6519584059715271
1,1.0,0.6350592374801636
1,1.0,0.61601722240448
1,1.0,0.6279822587966919
1,1.0,0.6227568984031677
1,1.0,0.6320587396621704
1,1.0,0.6287299990653992
1,1.0,0.6219321489334106
1,1.0,0.6256915926933289
1,1.0,0.6210874915122986
1,1.0,0.6230260133743286
1,1.0,0.633701503276825
1,1.0,0.6169752478599548
1,1.0,0.6308525800704956
1,1.0,0.6349787712097168
1,1.0,0.6345146298408508
1,1.0,0.6254380941390991
1,1.0,0.6240561604499817
1,1.0,0.6220422387123108
1,1.0,0.6303866505622864
1,1.0,0.630821943283081
1,1.0,0.8896186351776123
1,1.0,0.6296573877334595
1,1.0,0.6569638252258301
1,1.0,0.6470626592636108
1,1.0,0.6600273251533508
1,1.0,0.6291785836219788
1,1.0,0.6268685460090637
1,1.0,0.6563945412635803
1,1.0,0.6228906512260437
1,1.0,0.6291059255599976
1,1.0,0.6156054735183716
1,1.0,0.6214936971664429
1,1.0,0.6131505370140076
1,1.0,0.6237202286720276
1,1.0,0.6217653751373291
1,1.0,0.6156877875328064
1,1.0,0.6226243376731873
1,1.0,0.6286745667457581
1,1.0,0.6244112253189087
1,1.0,0.6392545104026794
1,1.0,0.6637630462646484
1,1.0,0.6480593085289001
1,1.0,0.6375358700752258
1,1.0,0.6222139596939087
1,1.0,0.5075992941856384
1,1.0,0.6501545906066895
1,1.0,0.5892069339752197
1,1.0,0.622275173664093
1,1.0,0.6229637265205383
1,1.0,0.6200936436653137
1,1.0,0.6307263970375061
1,1.0,0.6240480542182922
1,1.0,0.6327929496765137
1,1.0,0.6208392977714539
1,1.0,0.7707768678665161
1,1.0,0.6393176317214966
1,1.0,0.6452623605728149
1,1.0,0.6288121342658997
1,1.0,0.6182556748390198
1,1.0,0.6247856020927429
1,1.0,0.6310654878616333
1,1.0,0.634398877620697
1,1.0,0.630614697933197
1,1.0,0.6213871240615845
1,1.0,0.6331223845481873
1,1.0,0.6209595799446106
1,1.0,0.6227728128433228
1,1.0,0.631467342376709
1,1.0,0.6306813359260559
1,1.0,0.6232557892799377
1,1.0,0.6300694942474365
1,1.0,0.6490926146507263
1,1.0,0.6357206106185913
1,1.0,0.6293346881866455
1,1.0,0.6218763589859009
1,1.0,0.5673525333404541
1,1.0,0.6214599609375
1,1.0,0.6189396381378174
1,1.0,0.6220472455024719
1,1.0,0.6456596851348877
1,1.0,0.6174566745758057
1,1.0,0.6213348507881165
1,1.0,0.627093493938446
1,1.0,0.6250309944152832
1,1.0,0.6472539305686951
1,1.0,0.620370090007782
1,1.0,0.6320685148239136
1,1.0,0.6174139976501465
1,1.0,0.6262772679328918
1,1.0,0.6166847348213196
1,1.0,0.6298204064369202
1,1.0,0.6203881502151489
1,1.0,0.6233358979225159
1,1.0,0.5711740851402283
1,1.0,0.6195371747016907
1,1.0,0.6229825019836426
1,1.0,0.6307632923126221
1,1.0,0.639414370059967
1,1.0,0.6496914625167847
1,1.0,0.641269862651825
1,1.0,0.619788646697998
1,1.0,0.6282553672790527
1,1.0,0.6263518929481506
1,1.0,0.6196337342262268
1,1.0,0.6249504685401917
1,1.0,0.6267377734184265
1,1.0,0.6255574822425842
1,1.0,0.6203391551971436
1,1.0,0.6581266522407532
1,1.0,0.6547659039497375
1,1.0,0.6308078765869141
1,1.0,0.6273857355117798
1,1.0,0.6203531622886658
1,1.0,0.6208693981170654
1,1.0,0.6225906014442444
1,1.0,0.6180533170700073
1,1.0,0.6254523396492004
1,1.0,0.6246842741966248
1,1.0,0.626528263092041
1,1.0,0.618752121925354
1,1.0,0.6631525158882141
1,1.0,0.6561856865882874
1,1.0,0.63206547498703
1,1.0,0.6543605923652649
1,1.0,0.6628228425979614
1,1.0,0.6626186966896057
1,1.0,0.6509461998939514
1,1.0,0.6581249237060547
1,1.0,0.6588319540023804
1,1.0,0.6574136018753052
1,1.0,0.6576253175735474
1,1.0,0.8854351043701172
1,1.0,0.8904725909233093
1,1.0,0.8735681176185608
1,1.0,0.8813203573226929
1,1.0,0.8866775631904602
1,1.0,0.8768799304962158
1,1.0,0.892383337020874
1,1.0,0.6189537644386292
1,1.0,0.6194438934326172
1,1.0,0.6281943917274475
1,1.0,0.5794442296028137
1,1.0,0.6352269649505615
1,1.0,0.6352077126502991
1,1.0,0.6352087259292603
1,1.0,0.620579183101654
1,1.0,0.6240254640579224
1,1.0,0.8966746926307678
1,1.0,0.6571028232574463
1,1.0,0.6344826221466064
1,1.0,0.5581578016281128
1,1.0,0.6158174872398376
1,1.0,0.628504753112793
1,1.0,0.6223432421684265
1,1.0,0.6245009303092957
1,1.0,0.6509093046188354
1,1.0,0.6189926862716675
1,1.0,0.620618999004364
1,1.0,0.6276779174804688
1,1.0,0.6137374639511108
1,1.0,0.6535164713859558
1,1.0,0.6489127278327942
1,1.0,0.6055787801742554
1,1.0,0.6254695653915405
1,1.0,0.6461093425750732
1,1.0,0.6460974812507629
1,1.0,0.6235862374305725
1,1.0,0.6359590888023376
1,1.0,0.6176617741584778
1,1.0,0.6167230606079102
1,1.0,0.6319158673286438
1,1.0,0.7301180362701416
1,1.0,0.62751704454422
1,1.0,0.6271435618400574
1,1.0,0.6254059076309204
1,1.0,0.6319766044616699
1,1.0,0.6246374249458313
1,1.0,0.6008037328720093
1,1.0,0.5680026412010193
1,1.0,0.6168696284294128
1,1.0,0.6790180802345276
1,1.0,0.5219551920890808
1,1.0,0.6988382339477539
1,1.0,0.6917521953582764
1,1.0,0.6282317638397217
1,1.0,0.5450878739356995
1,1.0,0.6262664198875427
1,1.0,0.6243923306465149
1,1.0,0.6236073970794678
1,1.0,0.6244397163391113
1,1.0,0.6267575025558472
1,1.0,0.6300894021987915
1,1.0,0.6350678205490112
1,1.0,0.6245959401130676
1,1.0,0.6327694654464722
1,1.0,0.6322634220123291
1,1.0,0.6191907525062561
1,1.0,0.6225252747535706
1,1.0,0.6251561641693115
1,1.0,0.6339520215988159
1,1.0,0.6389933824539185
1,1.0,0.6252562403678894
1,1.0,0.6330734491348267
1,1.0,0.6200957894325256
1,1.0,0.6261868476867676
1,1.0,0.6234788298606873
1,1.0,0.6303350329399109
1,1.0,0.6285564303398132
1,1.0,0.6260476112365723
1,1.0,0.6236745119094849
1,1.0,0.6277123093605042
1,1.0,0.6218376159667969
1,1.0,0.6343212127685547
1,1.0,0.5172448754310608
1,1.0,0.6217073798179626
1,1.0,0.6409547328948975
1,1.0,0.6258629560470581
1,1.0,0.654511570930481
1,1.0,0.6258141994476318
1,1.0,0.6451821327209473
1,1.0,0.6389767527580261
1,1.0,0.6429874300956726
1,1.0,0.6246266961097717
1,1.0,0.6368531584739685
1,1.0,0.6287074685096741
1,1.0,0.6432923674583435
1,1.0,0.6441866159439087
1,1.0,0.6441636085510254
1,1.0,0.6433233022689819
1,1.0,0.6224778294563293
1,1.0,0.6266761422157288
1,1.0,0.8674923181533813
1,1.0,0.6244409084320068
1,1.0,0.6211329102516174
1,1.0,0.6168739199638367
1,1.0,0.6203333735466003
1,1.0,0.6208572387695312
1,1.0,0.6331090927124023
1,1.0,0.6391795873641968
1,1.0,0.6237837076187134
1,1.0,0.5251944065093994
1,1.0,0.6262340545654297
1,1.0,0.631093442440033
1,1.0,0.6236700415611267
1,1.0,0.6238659024238586
1,1.0,0.6244161128997803
1,1.0,0.6582722067832947
1,1.0,0.6219797730445862
1,1.0,0.6253385543823242
1,1.0,0.6215378642082214
1,1.0,0.6251600384712219
1,1.0,0.625609815120697
1,1.0,0.6261853575706482
1,1.0,0.5375258326530457
1,1.0,0.6127216815948486
1,1.0,0.6401444673538208
1,1.0,0.643656313419342
1,1.0,0.6156435608863831
1,1.0,0.6018051505088806
1,1.0,0.6120279431343079
1,1.0,0.6181369423866272
1,1.0,0.6265520453453064
1,1.0,0.6391132473945618
1,1.0,0.6220747232437134
1,1.0,0.6289065480232239
1,1.0,0.6242054104804993
1,1.0,0.6187781095504761
1,1.0,0.5600839257240295
1,1.0,0.8897213935852051
1,1.0,0.656687319278717
1,1.0,0.6523964405059814
1,1.0,0.6505753993988037
1,1.0,0.6276113390922546
1,1.0,0.6233608722686768
1,1.0,0.6194350719451904
1,1.0,0.6222662925720215
1,1.0,0.6391448974609375
1,1.0,0.6464802622795105
1,1.0,0.647566020488739
1,1.0,0.6154105067253113
1,1.0,0.6277938485145569
1,1.0,0.6210424304008484
1,1.0,0.6264223456382751
1,1.0,0.6268475651741028
