,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
C24,3147.420158,779.8981987,436.4847197,12.23173447,35433.28855,0,0.074102251,0.104612156,0.071041,0.111384835,0.056722136,0.038351129,0.045486857,0.057116203,0.05141298,0.026690293,0.045376349,0.03307647,0.055326735,0.050046003,0.015806965,0.023520003,0.059927643,0.039872345,0.028310812,0.011816837,1586.092289,39536,10749,5610,120,450475.2275,0,0.229508197,0.37037037,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.25,0.180327869,0.085714286,0.111111111,0.235294118,0.218181818,0.105263158,0.12,19503,294,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2078.295153,525.9836778,292.0902637,8.258322561,23544.4749,0,0.023674019,0.030855374,0.021460848,0.033717322,0.021708923,0.018349965,0.017596305,0.018988842,0.017176456,0.013955138,0.020109752,0.015794264,0.024828862,0.019951449,0.011873905,0.013299809,0.023305664,0.023603443,0.01299853,0.010648503,1049.203409,2853,699,392,11,32059.5196,0,0.073593074,0.103575832,0.07,0.10840708,0.054404145,0.035587189,0.04494382,0.055555556,0.05026455,0.025188917,0.04379562,0.031446541,0.055776892,0.051282051,0.013888889,0.022099448,0.05899705,0.035714286,0.026548673,0.01010101,1432,4319310.744,276658.8293,85316.72214,68.19989153,554342298.4,0,0.000560459,0.000952054,0.000460568,0.001136858,0.000471277,0.000336721,0.00030963,0.000360576,0.000295031,0.000194746,0.000404402,0.000249459,0.000616472,0.00039806,0.00014099,0.000176885,0.000543154,0.000557123,0.000168962,0.000113391,1100827.794
C25,3155.19078,781.4754065,437.5657543,12.25972422,35515.36589,0,0.074202775,0.104654679,0.071201454,0.111625853,0.056709243,0.038360271,0.045500184,0.056987711,0.051431214,0.026659602,0.045355282,0.032960065,0.055216902,0.050011892,0.015804,0.023634246,0.059971522,0.03973794,0.028223081,0.011752085,1589.976538,31117,8240,4392,121,352619.0902,0,0.229508197,0.37037037,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.111111111,0.235294118,0.218181818,0.105263158,0.12,15679,295,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2049.64355,517.6267931,288.06477,8.286745058,23216.93866,0,0.02360219,0.030730094,0.021358349,0.033587181,0.021599531,0.018214522,0.017483378,0.018712475,0.016985599,0.013947755,0.020021567,0.015670149,0.024474759,0.0198873,0.011802019,0.013250916,0.023364887,0.023532579,0.012862025,0.010545577,1035.460545,2866,702,394,11,32195.9561,0,0.073593074,0.103646833,0.070121951,0.108571429,0.054347826,0.035587189,0.044982699,0.055335968,0.05027933,0.025157233,0.04376013,0.031390135,0.055555556,0.051236749,0.013921114,0.022172949,0.059027778,0.035555556,0.026515152,0.010050251,1440,4201038.681,267937.497,82981.31174,68.67014366,539026240.9,0,0.000557063,0.000944339,0.000456179,0.001128099,0.00046654,0.000331769,0.000305669,0.000350157,0.000288511,0.00019454,0.000400863,0.000245554,0.000599014,0.000395505,0.000139288,0.000175587,0.000545918,0.000553782,0.000165432,0.000111209,1072178.54
C2,3056.649971,757.420191,423.9721302,11.88618203,34414.4125,0,0.07412415,0.104711492,0.071146842,0.110758672,0.056147476,0.038295249,0.045127271,0.057235856,0.051746532,0.026578246,0.044925043,0.033479074,0.055459953,0.050436589,0.0159538,0.023503793,0.060150225,0.040193876,0.028270503,0.011755358,1540.451764,15865,4083,2213,59,178750.6859,0,0.229508197,0.362068966,0.290322581,0.304347826,0.170731707,0.211382114,0.175510204,0.178861789,0.162650602,0.111111111,0.235849057,0.150943396,0.217948718,0.204918033,0.085714286,0.125,0.245614035,0.218181818,0.125,0.12,7956,298,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1878.920603,472.3966751,262.7815371,7.813275091,21242.11896,0,0.023862202,0.030704559,0.021619421,0.034148522,0.02130531,0.018295189,0.017461056,0.019317628,0.017637509,0.01392318,0.020246779,0.016345919,0.024842392,0.020271288,0.012002219,0.013639741,0.023651894,0.023850319,0.013026771,0.010669664,949.4748866,2770,681,382,10,31121.5348,0,0.073891626,0.103646833,0.070038911,0.107594937,0.053691275,0.035789474,0.044776119,0.055456172,0.050359712,0.025157233,0.043243243,0.031690141,0.055374593,0.051724138,0.013975155,0.021848739,0.059196617,0.035897436,0.026578073,0.010135135,1395,3530342.634,223158.6186,69054.13623,61.04726765,451227618.1,0,0.000569405,0.00094277,0.000467399,0.001166122,0.000453916,0.000334714,0.000304888,0.000373171,0.000311082,0.000193855,0.000409932,0.000267189,0.000617144,0.000410925,0.000144053,0.000186043,0.000559412,0.000568838,0.000169697,0.000113842,901502.5603
C3,3111.2738,770.472,431.3702,12.1016,35022.80311,0,0.073921551,0.103950989,0.071116724,0.111551254,0.056730006,0.038416597,0.045443437,0.057344296,0.051460292,0.026757338,0.045113226,0.033106702,0.055349572,0.050098961,0.015853114,0.023613326,0.060024312,0.040027303,0.028264674,0.011856325,1568.0552,30443,7745,4391,121,348740.4558,0,0.208791209,0.337868481,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.178861789,0.155080214,0.121212121,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.111111111,15463,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,1937.183873,487.0759653,271.9063941,7.968844172,21925.70421,0,0.023571208,0.030888434,0.021359023,0.033323736,0.021645067,0.018304359,0.017497358,0.019063431,0.017091667,0.014118849,0.020095519,0.015850734,0.024549316,0.020063853,0.011915744,0.013313903,0.023476675,0.023612459,0.012990545,0.010615162,979.5475481,2838,696,390,10,31964.6388,0,0.073333333,0.102861961,0.070116326,0.108531859,0.054347826,0.035714286,0.044897959,0.055555556,0.050314465,0.025191358,0.043478261,0.031488772,0.055793991,0.051282051,0.013899622,0.022192868,0.059016393,0.035820896,0.02656105,0.010140031,1428,3752681.356,237242.996,73933.08715,63.50247744,480736505.1,0,0.000555602,0.000954095,0.000456208,0.001110471,0.000468509,0.00033505,0.000306158,0.000363414,0.000292125,0.000199342,0.00040383,0.000251246,0.000602669,0.000402558,0.000141985,0.00017726,0.000551154,0.000557548,0.000168754,0.000112682,959513.399
C42,3115.396167,771.8824343,432.0849634,12.13139696,35076.18764,0,0.073753722,0.103837258,0.070911242,0.111052072,0.056819431,0.038353961,0.045358005,0.057362867,0.051450554,0.026814811,0.045291817,0.033294425,0.055560231,0.05008724,0.015825239,0.023594222,0.060005718,0.040336994,0.028408806,0.011881385,1570.057894,31115,7863,4392,121,352605.0636,0,0.229508197,0.37037037,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,15678,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2007.022233,505.5199027,281.7299501,8.193201805,22721.07688,0,0.023804728,0.031273276,0.021549818,0.033586945,0.021804878,0.018314334,0.017589724,0.019131661,0.017319551,0.01407901,0.020226704,0.016045133,0.024757285,0.019985068,0.011911376,0.013443821,0.023539693,0.0239844,0.013188884,0.010718963,1014.224801,2829,694,389,10,31869.4755,0,0.073275862,0.103092784,0.069958848,0.107936508,0.054545455,0.035587189,0.044897959,0.055762082,0.05027933,0.025229358,0.043613707,0.031578947,0.055851064,0.051282051,0.013888889,0.022151899,0.059027778,0.036075036,0.026589595,0.010152284,1424,4028138.244,255550.3721,79371.76476,67.12855582,516247334.4,0,0.000566665,0.000978018,0.000464395,0.001128083,0.000475453,0.000335415,0.000309398,0.00036602,0.000299967,0.000198219,0.00040912,0.000257446,0.000612923,0.000399403,0.000141881,0.000180736,0.000554117,0.000575251,0.000173947,0.000114896,1028651.946
C45,3100.039026,768.0940881,430.0347759,12.05699382,34905.77082,0,0.073741231,0.10374092,0.07088582,0.110808501,0.056823912,0.038411676,0.045294465,0.057504263,0.051522257,0.026827884,0.045156708,0.033297686,0.055576943,0.050152022,0.015880611,0.02355643,0.060183282,0.040363381,0.028381476,0.011890531,1562.440108,31117,7863,4392,121,352619.0902,0,0.229508197,0.37037037,0.290322581,0.326086957,0.205128205,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.111111111,15679,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2002.094965,503.898162,281.0416832,8.175577472,22663.68423,0,0.023826551,0.031340592,0.021616347,0.033675417,0.021815679,0.018397844,0.017591387,0.019227061,0.01737999,0.014072697,0.020271387,0.016007422,0.024880703,0.020160684,0.011961202,0.013435317,0.023886076,0.023852055,0.013196428,0.010724538,1011.973295,2808,691,386,10,31646.97775,0,0.073170732,0.102739726,0.069939128,0.107713557,0.054545455,0.035714286,0.044806517,0.055882353,0.050373192,0.025275828,0.043478261,0.031625362,0.055813953,0.051282051,0.013927577,0.022156282,0.059016393,0.036151385,0.026548673,0.010135135,1417,4008384.248,253913.3576,78984.42769,66.84006701,513642583.1,0,0.000567705,0.000982233,0.000467266,0.001134034,0.000475924,0.000338481,0.000309457,0.00036968,0.000302064,0.000198041,0.000410929,0.000256238,0.000619049,0.000406453,0.00014307,0.000180508,0.000570545,0.000568921,0.000174146,0.000115016,1024089.95
C47,3111.67381,770.6051587,431.1202381,12.08690476,35026.73552,0,0.073586159,0.103203279,0.070993813,0.111383178,0.057220717,0.038750063,0.045091788,0.057722779,0.051623487,0.02685571,0.045045949,0.033502433,0.055518285,0.049979367,0.015740064,0.023649908,0.059730324,0.040378083,0.028271074,0.011753541,1568.45496,31108,7863,4388,120,352519.9558,0,0.229508197,0.337868481,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.183098592,0.160427807,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,15675,286,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,135,1985.954572,499.6151662,278.3039132,8.135947274,22473.07426,0,0.023954714,0.031098693,0.02159595,0.033519908,0.021866503,0.01852898,0.017712003,0.019319316,0.017343047,0.014108239,0.020362529,0.016170169,0.024847795,0.020151768,0.011858277,0.013494582,0.023524267,0.023880761,0.012926362,0.010637379,1003.980885,2822,692,388,10,31773.07915,0,0.073170732,0.102476419,0.070063694,0.108333333,0.054897281,0.035971223,0.044550653,0.055989822,0.05049291,0.025247622,0.043298565,0.031746032,0.055765656,0.051187821,0.013888889,0.022167488,0.058823529,0.035985612,0.026498045,0.010050251,1426,3944015.561,249615.3143,77453.06808,66.19363804,505039066.8,0,0.000573828,0.000967129,0.000466385,0.001123584,0.000478144,0.000343323,0.000313715,0.000373236,0.000300781,0.000199042,0.000414633,0.000261474,0.000617413,0.000406094,0.000140619,0.000182104,0.000553391,0.000570291,0.000167091,0.000113154,1007977.618
C50,3085.26648,764.6338394,427.6795845,11.98042349,34733.22304,0,0.073963225,0.10398111,0.071076776,0.110730336,0.056856659,0.038381528,0.045209328,0.05738573,0.051590592,0.026748619,0.045106389,0.033312615,0.05551077,0.050303692,0.01580298,0.023473811,0.059959961,0.040459181,0.028329742,0.011816957,1554.704954,30430,7749,4390,122,348821.4193,0,0.229508197,0.337868481,0.290322581,0.326086957,0.208695652,0.211382114,0.175510204,0.21177686,0.179640719,0.142857143,0.235849057,0.150943396,0.203125,0.190082645,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,15464,286,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,135,1943.163392,491.1629484,272.1259484,7.949250757,22000.77682,0,0.023921136,0.030995376,0.021538122,0.033576215,0.021842256,0.018400209,0.017561287,0.019206811,0.017748127,0.01413053,0.020287713,0.016092345,0.024876399,0.020259243,0.01190383,0.013543906,0.023541025,0.023681592,0.013115353,0.010776786,981.8494096,2799.5,687,385,10,31576.4915,0,0.073394495,0.103153881,0.069953517,0.108086312,0.054614679,0.035714286,0.044776119,0.055776892,0.050287594,0.025157233,0.043478261,0.031625362,0.05573263,0.051612903,0.013899622,0.021978022,0.059001631,0.036253776,0.026636863,0.01010101,1412,3775883.969,241241.0419,74052.53177,63.1905876,484034180.7,0,0.000572221,0.000960713,0.000463891,0.001127362,0.000477084,0.000338568,0.000308399,0.000368902,0.000314996,0.000199672,0.000411591,0.000258964,0.000618835,0.000410437,0.000141701,0.000183437,0.00055418,0.000560818,0.000172012,0.000116139,964028.2631
C51,3104.247891,769.4411426,430.6194402,12.06518405,34954.94012,0,0.073594272,0.103345695,0.070868505,0.110751792,0.056854789,0.038387533,0.045220899,0.057564333,0.051623003,0.026856873,0.045010942,0.033340292,0.055707808,0.050375067,0.015813331,0.023556534,0.060229563,0.040599187,0.028373326,0.011926257,1564.368673,39536,10749,5610,121,450475.2275,0,0.229508197,0.37037037,0.290322581,0.326086957,0.205128205,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,19503,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2068.089798,523.5878503,290.5009528,8.210957971,23419.15825,0,0.023907719,0.031400572,0.021494582,0.033615437,0.021821829,0.018391093,0.017607833,0.019181161,0.017429035,0.014134377,0.020167369,0.016081193,0.02491557,0.020197089,0.011895124,0.013461359,0.024071259,0.024008051,0.013173251,0.010788844,1043.41633,2808,691,386,10,31653.3989,0,0.073170732,0.102452909,0.069825436,0.107582329,0.054545455,0.035626432,0.044776119,0.055874137,0.050409023,0.025270758,0.043275637,0.031670437,0.055803972,0.051428571,0.013899622,0.022160665,0.059011302,0.036353624,0.026536936,0.010152284,1417.5,4276995.412,274144.2369,84390.8036,67.41983079,548456973.1,0,0.000571579,0.000985996,0.000462017,0.001129998,0.000476192,0.000338232,0.000310036,0.000367917,0.000303771,0.000199781,0.000406723,0.000258605,0.000620786,0.000407922,0.000141494,0.000181208,0.000579426,0.000576387,0.000173535,0.000116399,1088717.637
C52,3101.7304,768.8132206,430.2926595,12.0574558,34927.4271,0,0.073705762,0.103626327,0.070833718,0.110695866,0.056792558,0.038381601,0.045267182,0.057559293,0.051575476,0.026825115,0.045122217,0.03332726,0.055670243,0.050252992,0.01586927,0.023485695,0.060185259,0.040503442,0.02840218,0.011918543,1563.163528,39536,10749,5610,121,450475.2275,0,0.229508197,0.37037037,0.290322581,0.326086957,0.205128205,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,19503,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2063.513513,522.2481494,289.8959988,8.199236723,23368.33438,0,0.023765268,0.031434395,0.021601497,0.0336882,0.021750468,0.018365574,0.017594412,0.019243212,0.017443005,0.014067162,0.020255361,0.01600105,0.024900514,0.0201285,0.011950675,0.013410224,0.023965975,0.023935474,0.013199227,0.010788057,1041.295281,2803.5,689,386,10,31614.98415,0,0.073170732,0.102675542,0.069789381,0.10748655,0.054545455,0.035645336,0.044776119,0.055900621,0.050382715,0.025280899,0.043478261,0.031653919,0.055825243,0.051470588,0.013953488,0.022125777,0.059001631,0.03626943,0.026581511,0.010140031,1415.5,4258088.02,272743.1296,84039.6901,67.22748284,546079051.7,0,0.000564788,0.000988121,0.000466625,0.001134895,0.000473083,0.000337294,0.000309563,0.000370301,0.000304258,0.000197885,0.00041028,0.000256034,0.000620036,0.000405157,0.000142819,0.000179834,0.000574368,0.000572907,0.00017422,0.000116382,1084295.863
C61,3104.864977,769.9728767,430.6764997,12.06355177,34967.14529,0,0.073891321,0.104261721,0.071148622,0.110617244,0.056903752,0.038607217,0.045232449,0.057600236,0.051590066,0.026751514,0.045237496,0.033351751,0.055353236,0.050050125,0.01588223,0.023437568,0.059954774,0.040010006,0.028263048,0.011855625,1564.930707,31097,7864,4393,123,352527.0079,0,0.229508197,0.344827586,0.290322581,0.326086957,0.183673469,0.211382114,0.17699115,0.224806202,0.158974359,0.111111111,0.235849057,0.150943396,0.203125,0.199335548,0.085714286,0.112068966,0.235294118,0.224489796,0.166666667,0.12,15673,287,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,2039.528639,516.9764456,286.5572948,8.259484567,23117.39694,0,0.024052488,0.031045432,0.021737607,0.033980204,0.021923063,0.018833688,0.017640989,0.019332208,0.017717358,0.014102349,0.020288805,0.016179036,0.024885172,0.020269969,0.011958768,0.013479464,0.023750403,0.023655703,0.012926289,0.010801664,1030.010857,2796,685,383,10,31486.3776,0,0.073349633,0.103092784,0.06996587,0.107594937,0.054393305,0.035928144,0.044585987,0.055803571,0.050445104,0.025229358,0.043589744,0.031620553,0.055555556,0.051282051,0.013986014,0.022012579,0.058823529,0.035947712,0.026573427,0.01010101,1411,4159677.068,267264.6453,82115.08323,68.21908531,534414041.1,0,0.000578522,0.000963819,0.000472524,0.001154654,0.000480621,0.000354708,0.000311205,0.000373734,0.000313905,0.000198876,0.000411636,0.000261761,0.000619272,0.000410872,0.000143012,0.000181696,0.000564082,0.000559592,0.000167089,0.000116676,1060922.365
C65,3097.608135,767.2993743,429.3089558,12.03637075,34873.35763,0,0.073547679,0.103056814,0.070906088,0.110936162,0.057300813,0.038697973,0.044997283,0.057755576,0.051631814,0.026893525,0.04492832,0.033635229,0.055767903,0.050011127,0.015758033,0.023590598,0.059890443,0.040605503,0.028296338,0.011792778,1561.349237,31108,7863,4388,120,352519.9558,0,0.229508197,0.375722543,0.290322581,0.326086957,0.205128205,0.211382114,0.175510204,0.183098592,0.160714286,0.125,0.235849057,0.152542373,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,15675,286,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,135,1989.159779,500.561094,278.7091726,8.123258937,22510.18568,0,0.024020092,0.031459085,0.021547056,0.033568,0.022056626,0.018691768,0.017699871,0.019305469,0.017478159,0.014225702,0.020339603,0.016381198,0.025014803,0.020158499,0.01182644,0.013472826,0.023594484,0.023977919,0.012969711,0.010658876,1005.560212,2801.5,688,386,10,31566.5072,0,0.073046534,0.102247475,0.069958848,0.107925089,0.054975767,0.035928144,0.044487756,0.056050505,0.050505051,0.025288004,0.043103448,0.031818182,0.055819598,0.051199679,0.013934585,0.022125777,0.059011302,0.036290323,0.026498045,0.01010101,1415.5,3956756.626,250561.4088,77678.80286,65.98733575,506708459.3,0,0.000576965,0.000989674,0.000464276,0.001126811,0.000486495,0.000349382,0.000313285,0.000372701,0.000305486,0.000202371,0.000413699,0.000268344,0.00062574,0.000406365,0.000139865,0.000181517,0.0005567,0.000574941,0.000168213,0.000113612,1011151.34
C68,3087.257405,765.2548714,428.2075214,11.99356976,34761.52377,0,0.073844169,0.10388149,0.070897473,0.110690617,0.056708538,0.038278456,0.045276729,0.057320652,0.051632445,0.026737978,0.045097827,0.033235211,0.055718622,0.050321464,0.015877894,0.023508155,0.060173507,0.040531345,0.028414883,0.011852545,1555.713562,39531,10749,5607,65,450416.157,0,0.229508197,0.37037037,0.290322581,0.326086957,0.194444444,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.111111111,0.235294118,0.218181818,0.120689655,0.12,19502,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,1959.76568,496.1772656,274.7423884,7.794575974,22175.59097,0,0.023801243,0.031285141,0.021556044,0.033622294,0.021734271,0.01827237,0.017566441,0.019095017,0.017452924,0.014081035,0.020150614,0.015997726,0.024944782,0.020075487,0.01196602,0.013413594,0.023784572,0.023941125,0.013178115,0.010710149,988.4261129,2804.5,690,386,10,31646.97775,0,0.073426573,0.102739726,0.069844225,0.107394979,0.054545455,0.035606012,0.044776119,0.055671541,0.050343429,0.025252525,0.043478261,0.031570205,0.055865922,0.051546392,0.013948856,0.022082019,0.059022086,0.036253776,0.026666667,0.01010101,1416,3840681.522,246191.8789,75483.37997,60.75541461,491756834.9,0,0.000566499,0.00097876,0.000464663,0.001130459,0.000472379,0.00033388,0.00030858,0.00036462,0.000304605,0.000198276,0.000406047,0.000255927,0.000622242,0.000403025,0.000143186,0.000179925,0.000565706,0.000573177,0.000173663,0.000114707,976986.1806
C71,3117.234527,772.4828727,432.3610354,12.10996497,35097.46597,0,0.073734178,0.103669681,0.070855253,0.111152829,0.056834379,0.038415427,0.045379039,0.057414758,0.051613714,0.026814662,0.045137219,0.033286667,0.055566325,0.050198994,0.015771118,0.023584845,0.060060217,0.040376359,0.028282227,0.011852107,1570.920786,39531,10749,5607,121,450416.157,0,0.229508197,0.37037037,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,19502,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2057.624909,520.6728185,289.0575414,8.210101984,23302.83785,0,0.023679018,0.031224489,0.021352978,0.033428935,0.021658583,0.018230738,0.017580227,0.019046683,0.017233017,0.014020209,0.020086451,0.015958551,0.02454904,0.019925207,0.011894933,0.013391013,0.023609874,0.023828434,0.013033545,0.010697227,1038.472738,2819,693,388,10,31821.3232,0,0.073170732,0.102739726,0.069847708,0.108225108,0.054565304,0.035714286,0.044827586,0.055781008,0.050420168,0.025288004,0.043478261,0.03164557,0.055844314,0.051282051,0.013845623,0.022164076,0.059016393,0.036144578,0.026490066,0.01010101,1423.5,4233820.267,271100.1839,83554.26222,67.40577458,543022251.9,0,0.000560696,0.000974969,0.00045595,0.001117494,0.000469094,0.00033236,0.000309064,0.000362776,0.000296977,0.000196566,0.000403466,0.000254675,0.000602655,0.000397014,0.000141489,0.000179319,0.000557426,0.000567794,0.000169873,0.000114431,1078425.627
C75,3091.328217,765.9373864,428.4879822,11.99616239,34800.49595,0,0.074063102,0.103974738,0.071331197,0.111122234,0.056618112,0.038543879,0.045271477,0.057566674,0.051499905,0.026769777,0.045084905,0.033171115,0.055375567,0.050205586,0.015909175,0.023516356,0.059908563,0.040083928,0.028254784,0.011728928,1557.999596,14769,3819,2213,59,169541.0017,0,0.229508197,0.379032258,0.290322581,0.326086957,0.23255814,0.211382114,0.188172043,0.466552316,0.167567568,0.111111111,0.235849057,0.150943396,0.296740995,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,7331,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001715266,0,136,1872.198389,471.245644,261.9475561,7.72299835,21169.81097,0,0.023890327,0.031275917,0.021456117,0.033575833,0.021674145,0.01853618,0.01754112,0.020111931,0.017302741,0.01395705,0.020189074,0.015857855,0.024959628,0.020205758,0.011996199,0.013453425,0.023668568,0.023642331,0.012913204,0.010587871,945.9334249,2817,691,388,10,31742.8291,0,0.073643411,0.10298103,0.070175439,0.108163265,0.054421769,0.035820896,0.044642857,0.055555556,0.050343249,0.025280899,0.043428571,0.031578947,0.055555556,0.051409619,0.013986014,0.022075055,0.058823529,0.036093418,0.026533997,0.010075567,1423,3505126.806,222072.457,68616.52212,59.64470351,448160896.6,0,0.000570748,0.000978183,0.000460365,0.001127337,0.000469769,0.00034359,0.000307691,0.00040449,0.000299385,0.000194799,0.000407599,0.000251472,0.000622983,0.000408273,0.000143909,0.000180995,0.000560201,0.00055896,0.000166751,0.000112103,894790.0444
C76,3107.991712,770.2341943,431.0429838,12.0734387,34995.08861,0,0.073559473,0.103263597,0.070947344,0.110880877,0.056913558,0.038453918,0.045262292,0.057569104,0.051623009,0.026913124,0.045009776,0.033431094,0.055602673,0.050234292,0.015730542,0.023594318,0.059976271,0.040774816,0.028375705,0.011884214,1566.33192,39531,10749,5607,121,450416.157,0,0.229508197,0.37037037,0.290322581,0.326086957,0.236842105,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.18,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,19502,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2068.489188,523.6436484,290.533364,8.223448194,23426.84252,0,0.023906369,0.031457967,0.021520007,0.033670509,0.021943572,0.018349053,0.017694165,0.019175188,0.017325323,0.014155774,0.020191897,0.016324313,0.024754323,0.020130575,0.011882438,0.01347491,0.023715609,0.024376445,0.01314284,0.010821074,1043.836911,2809,691,387,10,31681.47475,0,0.073170732,0.102409639,0.069911272,0.107828076,0.054638319,0.035714286,0.044776119,0.055900621,0.050420168,0.025280899,0.043478261,0.031695215,0.055831403,0.05144958,0.013876853,0.022120399,0.058885449,0.036353624,0.02656105,0.01010101,1419.5,4278647.522,274202.6705,84409.63558,67.6251002,548816950.4,0,0.000571514,0.000989604,0.000463111,0.001133703,0.00048152,0.000336688,0.000313083,0.000367688,0.000300167,0.000200386,0.000407713,0.000266483,0.000612776,0.00040524,0.000141192,0.000181573,0.00056243,0.000594211,0.000172734,0.000117096,1089595.498
