label,pred
1,0.0
1,0.0
1,0.9857
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9611
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.7595
1,0.9904
1,0.0
1,0.7916
1,0.737
1,0.926
1,0.9929
1,0.9944
1,0.9849
1,0.9847
1,0.0
1,0.9787
1,0.3189
1,0.9985
1,0.5833
1,0.5226
1,0.586
1,0.5712
1,0.5505
1,0.6534
1,0.9744
1,0.9962
1,0.8454
1,0.0
1,0.9972
1,0.9746
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9471
1,0.0
1,0.9812
1,0.9961
1,0.0
1,0.9669
1,0.9848
1,0.9951
1,0.8959999999999999
1,0.9889
1,0.9895
1,0.9971
1,0.2384
1,0.9051
1,0.8686
1,0.0
1,0.0
1,0.0
1,0.9814
1,0.8331
1,0.9567
1,0.0
1,0.0
1,0.0
1,0.9813
1,0.0
1,0.0
1,0.9796
1,0.0
1,0.6941
1,0.9976
1,0.359
1,0.0
1,0.0
1,0.0
1,0.8641
1,0.0
1,0.0
1,0.0
1,0.9978
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6506
1,0.0
1,0.0
1,0.0
1,0.8785
1,0.0
1,0.8816
1,0.0
1,0.4744
1,0.9485
1,0.0
1,0.0
1,0.8559
1,0.0
1,0.9829
1,0.0
1,0.9937
1,0.0
1,0.9965
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9192
1,0.9803
1,0.0
1,0.9824
1,0.0
1,0.7909999999999999
1,0.9799
1,0.8924
1,0.0
1,0.0
1,0.0
1,0.4958
1,0.8013
1,0.0
1,0.0
1,0.0
1,0.7355
1,0.0
1,0.0
1,0.0
1,0.9831
1,0.0
1,0.0
1,0.9497
1,0.0
1,0.9359
1,0.0
1,0.0
1,0.9749
1,0.0
1,0.0
1,0.9975
1,0.0
1,0.9712
1,0.923
1,0.9985
1,0.0
1,0.0
1,0.9897
1,0.0
1,0.0
1,0.8809
1,0.9367
1,0.9976
1,0.9758
1,0.0
1,0.9899
1,0.0
1,0.9889
1,0.979
1,0.96
1,0.993
1,0.9883
1,0.9872
1,0.0
1,0.9977
1,0.9919
1,0.9081
1,0.9956
1,0.0
1,0.9346
1,0.9727
1,0.0
1,0.0
1,0.9957
1,0.9924
1,0.0
1,0.9952
1,0.0
1,0.0
1,0.9795
1,0.0
1,0.0
1,0.9953
1,0.9515
1,0.9902
1,0.9948
1,0.9853
1,0.0
1,0.0
1,0.988
1,0.0
1,0.9955
1,0.9946
1,0.0
1,0.9989
1,0.0
1,0.9657
1,0.0
1,0.9988
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9922
1,0.0
1,0.0
1,0.7295
1,0.9895
1,0.9703
1,0.9786
1,0.9872
1,0.0
1,0.0
1,0.9803
1,0.0
1,0.0
1,0.0
1,0.9087
1,0.9843
1,0.8607
1,0.9899
1,0.9415
1,0.0
1,0.8797
1,0.9373
1,0.9114
1,0.0
1,0.7858
1,0.0
1,0.915
1,0.0
1,0.0
1,0.0
1,0.9781
1,0.9939
1,0.7509999999999999
1,0.9809
1,0.9986
1,0.9814
1,0.9683
1,0.9877
1,0.9592
1,0.9832
1,0.9331
1,0.9744
1,0.9835
1,0.0
1,0.9787
1,0.9902
1,0.955
1,0.9859
1,0.997
1,0.9814
1,0.9196
1,0.988
1,0.0
1,0.9024
1,0.0
1,0.7703
1,0.9596
1,0.7542
1,0.9722
1,0.9946
1,0.9922
1,0.0
1,0.0
1,0.9918
1,0.9964
1,0.9269
1,0.9864
1,0.9895
1,0.9915
1,0.9938
1,0.9952
1,0.994
1,0.9918
1,0.9969
1,0.9928
1,0.988
1,0.9823
1,0.998
1,0.9952
1,0.9959
1,0.9945
1,0.9966
1,0.9964
1,0.9611
1,0.9752
1,0.9241
1,0.0
1,0.7257
1,0.0
1,0.0
1,0.8955
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9944
1,0.0
1,0.8923
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6562
1,0.9974
1,0.7547
1,0.0
1,0.0
1,0.9845
1,0.917
1,0.0
1,0.8779
1,0.0
1,0.0
1,0.0
1,0.9994
1,0.935
1,0.9984
1,0.0
1,0.9884
1,0.987
1,0.0
1,0.9469
1,0.9875
1,0.9916
1,0.9978
1,0.0
1,0.0
1,0.0
1,0.9884
1,0.9972
1,0.9712
1,0.9729
1,0.0
1,0.9033
1,0.0
1,0.9974
1,0.0
1,0.0
1,0.969
1,0.7337
1,0.9808
1,0.9867
1,0.9953
1,0.998
1,0.9441
1,0.9416
1,0.9625
1,0.0
1,0.0
1,0.9683
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9863
1,0.9972
1,0.6661
1,0.4527
1,0.8003
1,0.0
1,0.0
1,0.9822
1,0.0
1,0.9392
1,0.9397
1,0.2453
1,0.7246
1,0.0
1,0.9915
1,0.0
1,0.9984
1,0.0
1,0.7431
1,0.0
1,0.0
1,0.9923
1,0.0
1,0.0
1,0.9316
1,0.7563
1,0.8194
1,0.0
1,0.0
1,0.0
1,0.0
1,0.7521
1,0.7417
1,0.0
1,0.6155
1,0.598
1,0.0
1,0.9756
1,0.0
1,0.9943
1,0.996
1,0.9963
1,0.705
1,0.9983
1,0.0
1,0.0
1,0.0
1,0.9327
1,0.9939
1,0.9211
1,0.9853
1,0.6289
1,0.0
1,0.6599
1,0.0
1,0.0
1,0.0
1,0.0
1,0.7724
1,0.9815
1,0.7657
1,0.9661
1,0.0
1,0.97
1,0.0
1,0.0
1,0.0
1,0.9812
1,0.0
1,0.9972
1,0.8399
1,0.0
1,0.987
1,0.9812
1,0.9902
1,0.0
1,0.8811
1,0.8258
1,0.0
1,0.7486
1,0.9939
1,0.9952
1,0.0
1,0.9891
1,0.9949
1,0.9971
1,0.0
1,0.0
1,0.5068
1,0.3445
1,0.0
1,0.7836
1,0.0
1,0.9896
1,0.9793
1,0.0
1,0.0
1,0.0
1,0.8646
1,0.0
1,0.914
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9075
1,0.9932
1,0.9953
1,0.0
1,0.9903
1,0.0
1,0.0
1,0.8925
1,0.7984
1,0.0
1,0.9972
1,0.0
1,0.9932
1,0.0
1,0.9895
1,0.0
1,0.0
1,0.9734
1,0.9865
1,0.0
1,0.9685
1,0.9938
1,0.9746
1,0.9995
1,0.0
1,0.8274
1,0.0
1,0.0
1,0.0
1,0.9402
1,0.0
1,0.7721
1,0.0
1,0.9867
1,0.0
1,0.9687
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9982
1,0.0
1,0.8941
1,0.0
1,0.0
1,0.9636
1,0.9702
1,0.9935
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9504
1,0.9819
1,0.9733
1,0.9828
1,0.9828
1,0.9925
1,0.9982
1,0.9936
1,0.6102
1,0.9979
1,0.9938
1,0.9896
1,0.0
1,0.9972
1,0.5886
1,0.0
1,0.6159
1,0.0
1,0.0
1,0.0
1,0.9994
1,0.0
1,0.0
1,0.9919
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.967
1,0.0
1,0.9951
1,0.9992
1,0.9934
1,0.0
1,0.0
1,0.0
1,0.9515
1,0.462
1,0.9443
1,0.9155
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9424
1,0.0
1,0.8364
1,0.9557
1,0.929
1,0.0
1,0.0
1,0.9857
1,0.9554
1,0.7035
1,0.9185
1,0.0
1,0.9379
1,0.9368
1,0.947
1,0.872
1,0.9973
1,0.9803
1,0.0
1,0.0
1,0.0
1,0.6408
1,0.9839
1,0.0
1,0.0
1,0.9993
1,0.9991
1,0.0
1,0.9689
1,0.5799
1,0.0
1,0.0
1,0.9141
1,0.0
1,0.0
1,0.0
1,0.8485
1,0.7603
1,0.0
1,0.0
1,0.9607
1,0.0
1,0.0
1,0.8764
1,0.9804
1,0.0
1,0.0
1,0.0
1,0.994
1,0.0
1,0.6859999999999999
1,0.7424
1,0.9629
1,0.0
1,0.0
1,0.9959
1,0.0
1,0.9963
1,0.9788
1,0.0
1,0.9294
1,0.0
1,0.9461
1,0.9937
1,0.9523
1,0.0
1,0.9989
1,0.0
1,0.0
1,0.0
1,0.9239
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9779
1,0.0
1,0.0
1,0.8312
1,0.0
1,0.9987
1,0.0
1,0.996
1,0.9141
1,0.0
1,0.0
1,0.0
1,0.8786
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9993
1,0.9741
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9972
1,0.9708
1,0.0
1,0.9177
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9909
1,0.0
1,0.987
1,0.0
1,0.9916
1,0.9887
1,0.9882
1,0.9846
1,0.9993
1,0.9894
1,0.9864
1,0.9845
1,0.6982
1,0.0
1,0.9644
1,0.9955
1,0.9962
1,0.989
1,0.9899
1,0.9946
1,0.0
1,0.9169
1,0.9935
1,0.9965
1,0.9951
1,0.9949
1,0.9944
1,0.9931
1,0.9308
1,0.9196
1,0.8817
1,0.9242
1,0.9216
1,0.0
1,0.9517
1,0.8747
1,0.0
1,0.0
1,0.9593
1,0.0
1,0.0
1,0.998
1,0.9066
1,0.0
1,0.9306
1,0.9362
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9084
1,0.0
1,0.6258
1,0.0
1,0.9349
1,0.9939
1,0.0
1,0.0
1,0.0
1,0.9889
1,0.9863
1,0.99
1,0.9884
1,0.9899
1,0.9892
1,0.9894
1,0.9899
1,0.9859
1,0.9859
1,0.9894
1,0.9898
1,0.9897
1,0.9898
1,0.9885
1,0.9899
1,0.9862
1,0.9862
1,0.9899
1,0.9871
1,0.9862
1,0.9898
1,0.9892
1,0.9861
1,0.9881
1,0.9892
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9962
1,0.9963
1,0.9966
1,0.9966
1,0.9962
1,0.9963
1,0.0
1,0.8704
1,0.8337
1,0.994
1,0.5384
1,0.9898
1,0.9901
1,0.8916
1,0.0
1,0.0
1,0.9283
1,0.0
1,0.0
1,0.0
1,0.7178
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9823
1,0.9821
1,0.9948
1,0.0
1,0.9831
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9743
1,0.9818
1,0.9966
1,0.6194
1,0.8958
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9558
1,0.9122
1,0.0
1,0.0
1,0.0
1,0.9193
1,0.9929
1,0.9951
1,0.9956
1,0.9949
1,0.9872
1,0.9979
1,0.9922
1,0.9919
1,0.9917
1,0.0
1,0.9859
1,0.0
1,0.9898
1,0.0
1,0.0
1,0.9888
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.993
1,0.9642
1,0.9603
1,0.6457
1,0.959
1,0.993
1,0.9929
1,0.89
1,0.9635
1,0.9582
1,0.9641
